Epoch Time,gocbRef,No.,Time,Protocol,Length,APPID,goID,allData,bit-string,stNum,sqNum,confRev,datSet,Source,Destination,Frame,Interface id,Interface name,Interface description,Encapsulation type,t,Arrival Time,Time shift for this packet,Time delta from previous captured frame,Time delta from previous displayed frame,Time since reference or first frame,Frame Number,Frame length on the wire,Frame length stored into the capture file,Simulated,timeAllowedtoLive,simulation,ndsCom,numDatSetEntries,Data,Type,IG bit,Address,LG bit,IG bit.1,LG bit.1,Length.1,Reserved 1,Reserved 2,boolean,Info,attack
1702927681.584453,ied_protecaoPROT/LLN0$GO$trip2_dataset,3190799,1702927681.584453,GOOSE,145,0x1013 (4115),rtds,1,,1,351,1,ied_protecaoPROT/LLN0$trip2_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:13,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:29.137963354 UTC","Dec 19, 2023 00:58:01.584453000 IST",0.0,0.0,0.0,663.403521,3190799,145,145,False,4000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:13,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),131,0x0000 (0),0x0000 (0),False,,0
1702927682.221858,SEL_421_distCFG/LLN0$GO$CB_prot,3193864,1702927682.221858,GOOSE,141,0x1015 (4117),Prot_POTT,1,,3,895,1,SEL_421_distCFG/LLN0$dataset_pott,00:30:a7:29:1f:5a,01:0c:cd:01:00:15,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:17.837599992 UTC","Dec 19, 2023 00:58:02.221858000 IST",0.0,0.000129,0.637405,664.040926,3193864,141,141,False,2000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:15,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),127,0x0000 (0),0x0000 (0),False,,0
1702927682.40508,SEL_421_distCFG/LLN0$GO$CB_disj1,3194744,1702927682.40508,GOOSE,149,0x1014 (4116),Prot_disj1,3,,3,895,1,SEL_421_distCFG/LLN0$dataset_disj,00:30:a7:29:1f:5a,01:0c:cd:01:00:14,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:18.016799986 UTC","Dec 19, 2023 00:58:02.405080000 IST",0.0,0.000204,0.183222,664.224148,3194744,149,149,False,2000,False,False,3,"boolean,boolean,boolean",IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:14,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),135,0x0000 (0),0x0000 (0),"False,False,False",,0
1702927683.222045,SEL_421_distCFG/LLN0$GO$CB_prot,3198669,1702927683.222045,GOOSE,141,0x1015 (4117),Prot_POTT,1,,3,896,1,SEL_421_distCFG/LLN0$dataset_pott,00:30:a7:29:1f:5a,01:0c:cd:01:00:15,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:17.837599992 UTC","Dec 19, 2023 00:58:03.222045000 IST",0.0,0.0,0.816965,665.041113,3198669,141,141,False,2000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:15,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),127,0x0000 (0),0x0000 (0),False,,0
1702927683.405356,SEL_421_distCFG/LLN0$GO$CB_disj1,3199549,1702927683.405356,GOOSE,149,0x1014 (4116),Prot_disj1,3,,3,896,1,SEL_421_distCFG/LLN0$dataset_disj,00:30:a7:29:1f:5a,01:0c:cd:01:00:14,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:18.016799986 UTC","Dec 19, 2023 00:58:03.405356000 IST",0.0,0.000198,0.183311,665.224424,3199549,149,149,False,2000,False,False,3,"boolean,boolean,boolean",IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:14,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),135,0x0000 (0),0x0000 (0),"False,False,False",,0
1702927683.581956,ied_disjuntor2ied_disjuntor2/LLN0$GO$disjuntor2_CB,3200399,1702927683.581956,GOOSE,176,0x1011 (4113),rtds,1,80.0,2,350,1,ied_disjuntor2ied_disjuntor2/LLN0$disjuntor2_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:11,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 25, 2004 19:16:25.231656849 UTC","Dec 19, 2023 00:58:03.581956000 IST",0.0,0.000205,0.1766,665.401024,3200399,176,176,False,4000,False,False,1,bit-string,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:11,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),162,0x0000 (0),0x0000 (0),,,0
1702927683.58257,ied_disjuntoried_disjuntor1/LLN0$GO$DISJ_cb,3200403,1702927683.58257,GOOSE,168,0x1010 (4112),rtds,1,80.0,102,350,1,ied_disjuntoried_disjuntor1/LLN0$disjuntor1_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:10,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:33.147351145 UTC","Dec 19, 2023 00:58:03.582570000 IST",0.0,8.1e-05,0.000614,665.401638,3200403,168,168,False,4000,False,False,1,bit-string,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:10,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),154,0x0000 (0),0x0000 (0),,,0
1702927683.584469,ied_protecaoPROT/LLN0$GO$prot_cb,3200413,1702927683.584469,GOOSE,138,0x1012 (4114),rtds,1,,101,352,1,ied_protecaoPROT/LLN0$prot_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:12,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:29.137963354 UTC","Dec 19, 2023 00:58:03.584469000 IST",0.0,0.000218,0.001899,665.403537,3200413,138,138,False,4000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:12,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),124,0x0000 (0),0x0000 (0),False,,0
1702927683.584469,ied_protecaoPROT/LLN0$GO$trip2_dataset,3200414,1702927683.584469,GOOSE,145,0x1013 (4115),rtds,1,,1,352,1,ied_protecaoPROT/LLN0$trip2_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:13,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:29.137963354 UTC","Dec 19, 2023 00:58:03.584469000 IST",0.0,0.0,0.0,665.403537,3200414,145,145,False,4000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:13,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),131,0x0000 (0),0x0000 (0),False,,0
1702927684.222068,SEL_421_distCFG/LLN0$GO$CB_prot,3203478,1702927684.222068,GOOSE,141,0x1015 (4117),Prot_POTT,1,,3,897,1,SEL_421_distCFG/LLN0$dataset_pott,00:30:a7:29:1f:5a,01:0c:cd:01:00:15,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:17.837599992 UTC","Dec 19, 2023 00:58:04.222068000 IST",0.0,0.0,0.637599,666.041136,3203478,141,141,False,2000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:15,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),127,0x0000 (0),0x0000 (0),False,,0
1702927684.405232,SEL_421_distCFG/LLN0$GO$CB_disj1,3204358,1702927684.405232,GOOSE,149,0x1014 (4116),Prot_disj1,3,,3,897,1,SEL_421_distCFG/LLN0$dataset_disj,00:30:a7:29:1f:5a,01:0c:cd:01:00:14,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:18.016799986 UTC","Dec 19, 2023 00:58:04.405232000 IST",0.0,0.0,0.183164,666.2243,3204358,149,149,False,2000,False,False,3,"boolean,boolean,boolean",IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:14,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),135,0x0000 (0),0x0000 (0),"False,False,False",,0
1702927685.222109,SEL_421_distCFG/LLN0$GO$CB_prot,3208283,1702927685.222109,GOOSE,141,0x1015 (4117),Prot_POTT,1,,3,898,1,SEL_421_distCFG/LLN0$dataset_pott,00:30:a7:29:1f:5a,01:0c:cd:01:00:15,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:17.837599992 UTC","Dec 19, 2023 00:58:05.222109000 IST",0.0,0.0,0.816877,667.041177,3208283,141,141,False,2000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:15,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),127,0x0000 (0),0x0000 (0),False,,0
1702927685.405217,SEL_421_distCFG/LLN0$GO$CB_disj1,3209163,1702927685.405217,GOOSE,149,0x1014 (4116),Prot_disj1,3,,3,898,1,SEL_421_distCFG/LLN0$dataset_disj,00:30:a7:29:1f:5a,01:0c:cd:01:00:14,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:18.016799986 UTC","Dec 19, 2023 00:58:05.405217000 IST",0.0,0.0,0.183108,667.224285,3209163,149,149,False,2000,False,False,3,"boolean,boolean,boolean",IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:14,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),135,0x0000 (0),0x0000 (0),"False,False,False",,0
1702927685.581717,ied_disjuntor2ied_disjuntor2/LLN0$GO$disjuntor2_CB,3210012,1702927685.581717,GOOSE,176,0x1011 (4113),rtds,1,80.0,2,351,1,ied_disjuntor2ied_disjuntor2/LLN0$disjuntor2_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:11,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 25, 2004 19:16:25.231656849 UTC","Dec 19, 2023 00:58:05.581717000 IST",0.0,8e-05,0.1765,667.400785,3210012,176,176,False,4000,False,False,1,bit-string,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:11,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),162,0x0000 (0),0x0000 (0),,,0
1702927685.582619,ied_disjuntoried_disjuntor1/LLN0$GO$DISJ_cb,3210017,1702927685.582619,GOOSE,168,0x1010 (4112),rtds,1,80.0,102,351,1,ied_disjuntoried_disjuntor1/LLN0$disjuntor1_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:10,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:33.147351145 UTC","Dec 19, 2023 00:58:05.582619000 IST",0.0,0.000112,0.000902,667.401687,3210017,168,168,False,4000,False,False,1,bit-string,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:10,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),154,0x0000 (0),0x0000 (0),,,0
1702927685.584465,ied_protecaoPROT/LLN0$GO$prot_cb,3210027,1702927685.584465,GOOSE,138,0x1012 (4114),rtds,1,,101,353,1,ied_protecaoPROT/LLN0$prot_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:12,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:29.137963354 UTC","Dec 19, 2023 00:58:05.584465000 IST",0.0,0.000108,0.001846,667.403533,3210027,138,138,False,4000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:12,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),124,0x0000 (0),0x0000 (0),False,,0
1702927685.584465,ied_protecaoPROT/LLN0$GO$trip2_dataset,3210028,1702927685.584465,GOOSE,145,0x1013 (4115),rtds,1,,1,353,1,ied_protecaoPROT/LLN0$trip2_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:13,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:29.137963354 UTC","Dec 19, 2023 00:58:05.584465000 IST",0.0,0.0,0.0,667.403533,3210028,145,145,False,4000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:13,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),131,0x0000 (0),0x0000 (0),False,,0
1702927686.222073,SEL_421_distCFG/LLN0$GO$CB_prot,3213092,1702927686.222073,GOOSE,141,0x1015 (4117),Prot_POTT,1,,3,899,1,SEL_421_distCFG/LLN0$dataset_pott,00:30:a7:29:1f:5a,01:0c:cd:01:00:15,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:17.837599992 UTC","Dec 19, 2023 00:58:06.222073000 IST",0.0,0.0,0.637608,668.041141,3213092,141,141,False,2000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:15,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),127,0x0000 (0),0x0000 (0),False,,0
1702927686.405389,SEL_421_distCFG/LLN0$GO$CB_disj1,3213972,1702927686.405389,GOOSE,149,0x1014 (4116),Prot_disj1,3,,3,899,1,SEL_421_distCFG/LLN0$dataset_disj,00:30:a7:29:1f:5a,01:0c:cd:01:00:14,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:18.016799986 UTC","Dec 19, 2023 00:58:06.405389000 IST",0.0,0.000154,0.183316,668.224457,3213972,149,149,False,2000,False,False,3,"boolean,boolean,boolean",IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:14,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),135,0x0000 (0),0x0000 (0),"False,False,False",,0
1702927687.222091,SEL_421_distCFG/LLN0$GO$CB_prot,3217896,1702927687.222091,GOOSE,141,0x1015 (4117),Prot_POTT,1,,3,900,1,SEL_421_distCFG/LLN0$dataset_pott,00:30:a7:29:1f:5a,01:0c:cd:01:00:15,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:17.837599992 UTC","Dec 19, 2023 00:58:07.222091000 IST",0.0,0.0,0.816702,669.041159,3217896,141,141,False,2000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:15,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),127,0x0000 (0),0x0000 (0),False,,0
1702927687.405327,SEL_421_distCFG/LLN0$GO$CB_disj1,3218776,1702927687.405327,GOOSE,149,0x1014 (4116),Prot_disj1,3,,3,900,1,SEL_421_distCFG/LLN0$dataset_disj,00:30:a7:29:1f:5a,01:0c:cd:01:00:14,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:18.016799986 UTC","Dec 19, 2023 00:58:07.405327000 IST",0.0,8.6e-05,0.183236,669.224395,3218776,149,149,False,2000,False,False,3,"boolean,boolean,boolean",IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:14,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),135,0x0000 (0),0x0000 (0),"False,False,False",,0
1702927687.581793,ied_disjuntor2ied_disjuntor2/LLN0$GO$disjuntor2_CB,3219625,1702927687.581793,GOOSE,176,0x1011 (4113),rtds,1,80.0,2,352,1,ied_disjuntor2ied_disjuntor2/LLN0$disjuntor2_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:11,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 25, 2004 19:16:25.231656849 UTC","Dec 19, 2023 00:58:07.581793000 IST",0.0,8.2e-05,0.176466,669.400861,3219625,176,176,False,4000,False,False,1,bit-string,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:11,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),162,0x0000 (0),0x0000 (0),,,0
1702927687.582629,ied_disjuntoried_disjuntor1/LLN0$GO$DISJ_cb,3219630,1702927687.582629,GOOSE,168,0x1010 (4112),rtds,1,80.0,102,352,1,ied_disjuntoried_disjuntor1/LLN0$disjuntor1_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:10,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:33.147351145 UTC","Dec 19, 2023 00:58:07.582629000 IST",0.0,8.4e-05,0.000836,669.401697,3219630,168,168,False,4000,False,False,1,bit-string,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:10,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),154,0x0000 (0),0x0000 (0),,,0
1702927687.584483,ied_protecaoPROT/LLN0$GO$prot_cb,3219640,1702927687.584483,GOOSE,138,0x1012 (4114),rtds,1,,101,354,1,ied_protecaoPROT/LLN0$prot_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:12,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:29.137963354 UTC","Dec 19, 2023 00:58:07.584483000 IST",0.0,8e-05,0.001854,669.403551,3219640,138,138,False,4000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:12,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),124,0x0000 (0),0x0000 (0),False,,0
1702927687.584483,ied_protecaoPROT/LLN0$GO$trip2_dataset,3219641,1702927687.584483,GOOSE,145,0x1013 (4115),rtds,1,,1,354,1,ied_protecaoPROT/LLN0$trip2_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:13,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:29.137963354 UTC","Dec 19, 2023 00:58:07.584483000 IST",0.0,0.0,0.0,669.403551,3219641,145,145,False,4000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:13,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),131,0x0000 (0),0x0000 (0),False,,0
1702927688.222161,SEL_421_distCFG/LLN0$GO$CB_prot,3222705,1702927688.222161,GOOSE,141,0x1015 (4117),Prot_POTT,1,,3,901,1,SEL_421_distCFG/LLN0$dataset_pott,00:30:a7:29:1f:5a,01:0c:cd:01:00:15,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:17.837599992 UTC","Dec 19, 2023 00:58:08.222161000 IST",0.0,0.0,0.637678,670.041229,3222705,141,141,False,2000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:15,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),127,0x0000 (0),0x0000 (0),False,,0
1702927688.405386,SEL_421_distCFG/LLN0$GO$CB_disj1,3223585,1702927688.405386,GOOSE,149,0x1014 (4116),Prot_disj1,3,,3,901,1,SEL_421_distCFG/LLN0$dataset_disj,00:30:a7:29:1f:5a,01:0c:cd:01:00:14,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:18.016799986 UTC","Dec 19, 2023 00:58:08.405386000 IST",0.0,0.000101,0.183225,670.224454,3223585,149,149,False,2000,False,False,3,"boolean,boolean,boolean",IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:14,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),135,0x0000 (0),0x0000 (0),"False,False,False",,0
1702927689.222126,SEL_421_distCFG/LLN0$GO$CB_prot,3227510,1702927689.222126,GOOSE,141,0x1015 (4117),Prot_POTT,1,,3,902,1,SEL_421_distCFG/LLN0$dataset_pott,00:30:a7:29:1f:5a,01:0c:cd:01:00:15,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:17.837599992 UTC","Dec 19, 2023 00:58:09.222126000 IST",0.0,0.0,0.81674,671.041194,3227510,141,141,False,2000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:15,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),127,0x0000 (0),0x0000 (0),False,,0
1702927689.405373,SEL_421_distCFG/LLN0$GO$CB_disj1,3228390,1702927689.405373,GOOSE,149,0x1014 (4116),Prot_disj1,3,,3,902,1,SEL_421_distCFG/LLN0$dataset_disj,00:30:a7:29:1f:5a,01:0c:cd:01:00:14,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 18, 2023 22:12:18.016799986 UTC","Dec 19, 2023 00:58:09.405373000 IST",0.0,9.4e-05,0.183247,671.224441,3228390,149,149,False,2000,False,False,3,"boolean,boolean,boolean",IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:14,00:30:a7:29:1f:5a",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),135,0x0000 (0),0x0000 (0),"False,False,False",,0
1702927689.581814,ied_disjuntor2ied_disjuntor2/LLN0$GO$disjuntor2_CB,3229239,1702927689.581814,GOOSE,176,0x1011 (4113),rtds,1,80.0,2,353,1,ied_disjuntor2ied_disjuntor2/LLN0$disjuntor2_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:11,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 25, 2004 19:16:25.231656849 UTC","Dec 19, 2023 00:58:09.581814000 IST",0.0,0.000163,0.176441,671.400882,3229239,176,176,False,4000,False,False,1,bit-string,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:11,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),162,0x0000 (0),0x0000 (0),,,0
1702927689.582597,ied_disjuntoried_disjuntor1/LLN0$GO$DISJ_cb,3229244,1702927689.582597,GOOSE,168,0x1010 (4112),rtds,1,80.0,102,353,1,ied_disjuntoried_disjuntor1/LLN0$disjuntor1_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:10,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:33.147351145 UTC","Dec 19, 2023 00:58:09.582597000 IST",0.0,0.0,0.000783,671.401665,3229244,168,168,False,4000,False,False,1,bit-string,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:10,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),154,0x0000 (0),0x0000 (0),,,0
1702927689.584511,ied_protecaoPROT/LLN0$GO$prot_cb,3229254,1702927689.584511,GOOSE,138,0x1012 (4114),rtds,1,,101,355,1,ied_protecaoPROT/LLN0$prot_dataset,00:50:c2:4f:9d:cd,01:0c:cd:01:00:12,â\234\223,0,\\Device\\NPF_{3F4560F2-C57C-4E88-88C9-72F47624FF1E},Ethernet,Ethernet,"Dec 26, 2004 04:00:29.137963354 UTC","Dec 19, 2023 00:58:09.584511000 IST",0.0,8.4e-05,0.001914,671.403579,3229254,138,138,False,4000,False,False,1,boolean,IEC 61850/GOOSE,Individual address (unicast),"01:0c:cd:01:00:12,00:50:c2:4f:9d:cd",Globally unique address (factory default),Group address (multicast/broadcast),Globally unique address (factory default),124,0x0000 (0),0x0000 (0),False,,0
